ID_encuesta,Relacion_MarNCP,Ocu_agrupado,Encuestador,Sitio,Residencia_costa,Distancia_residenciaKm,Edad,Genero,Ingresos,Integrantes_familia,Nota_conocimiento,Participacion_avistamiento,AmbOrigen,Ambiente_bienestar,Ambiente,Agrado,Desagrado,Frec_visita,Frec_infancia,Conoce_especie,Especie,Nombre_especie,Beneficio_sp_amb,FrecPercibida,Origen,Ingreso_percap,AgradoCH,DesagradoCH,Conoce_nombre,Conoce_origen
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaNat,3,5,1,1,1,Pele,PELICANO,NA,NA,Marino,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaNat,3,5,1,1,1,Phalacrocorax,CORMORAN,NA,NA,Marino,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaNat,3,5,1,1,1,Turdus,NO,NA,NA,Terrestre,962500,Familiaridad,Nada le desagrada,0,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaNat,3,5,1,1,0,Zonotrichia,NO,4,0,Terrestre,962500,Familiaridad,Nada le desagrada,0,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,1,Larus,GAVIOTA,NA,NA,Marino,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,1,Columba,PALOMA,NA,NA,Terrestre,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,1,Pele,PELICANO,NA,NA,Marino,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,1,Phalacrocorax,CORMORAN,NA,NA,Marino,962500,Familiaridad,Nada le desagrada,1,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,1,Turdus,NO,7,2,Terrestre,962500,Familiaridad,Nada le desagrada,0,1
GUS2082,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.7142857142857143,35,Masculino,1925000,2,4,0.5,ROCA INTERVENIDA,7,RocaInt,3,5,1,1,0,Zonotrichia,NO,NA,NA,Terrestre,962500,Familiaridad,Nada le desagrada,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,1,Pele,PELICANO,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,1,Phalacrocorax,NO,NA,NA,Marino,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,0,Turdus,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,Verde,3,2,1,-1,1,Zonotrichia,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,1,Larus,GAVIOTA,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,1,Columba,PALOMA,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,1,Pele,PELICANO,1,0,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,1,Phalacrocorax,NO,1,3,Marino,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,0,Turdus,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,Urbano,3,2,1,0,1,Zonotrichia,NO,6,7,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,1,Pele,PELICANO,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,1,Phalacrocorax,NO,NA,NA,Marino,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,0,Turdus,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,7,PlayaNat,3,2,1,1,1,Zonotrichia,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,1,Larus,GAVIOTA,6,6,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,1,Columba,PALOMA,2,3,Terrestre,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,1,Pele,PELICANO,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,1,Phalacrocorax,NO,5,5,Marino,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,0,Turdus,NO,6,7,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,PlayaInt,3,2,1,1,1,Zonotrichia,NO,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Familiaridad,Nada le desagrada,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,1,Columba,PALOMA,2,3,Terrestre,250000,Familiaridad,Nada le desagrada,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,1,Pele,PELICANO,6,6,Marino,250000,Familiaridad,Nada le desagrada,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,1,Phalacrocorax,NO,NA,NA,Marino,250000,Familiaridad,Nada le desagrada,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,0,Turdus,NO,5,5,Terrestre,250000,Familiaridad,Nada le desagrada,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,6,RocaNat,3,5,1,1,1,Zonotrichia,NO,NA,NA,Terrestre,250000,Familiaridad,Nada le desagrada,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,1,Larus,GAVIOTA,5,7,Marino,250000,Nada le agrada,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Nada le agrada,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,1,Pele,PELICANO,NA,NA,Marino,250000,Nada le agrada,Comportamiento,1,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,1,Phalacrocorax,NO,NA,NA,Marino,250000,Nada le agrada,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,0,Turdus,NO,NA,NA,Terrestre,250000,Nada le agrada,Comportamiento,0,1
GC14051998,NO MATERIAL- Aprendizaje e inspiración,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.2,21,Masculino,1000000,4,1,0.25,ROCA INTERVENIDA,4,RocaInt,5,2,0.01,-1,1,Zonotrichia,NO,1,0,Terrestre,250000,Nada le agrada,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,1,Phalacrocorax,NO,NA,NA,Marino,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,0,Turdus,COLIBRI,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Verde,2,2,1,1,1,Zonotrichia,GORRION,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,1,Phalacrocorax,NO,NA,NA,Marino,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,0,Turdus,COLIBRI,5,5,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,Urbano,2,2,1,0,1,Zonotrichia,GORRION,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,1,Larus,GAVIOTA,7,7,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,1,Phalacrocorax,NO,5,7,Marino,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,0,Turdus,COLIBRI,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,PlayaNat,2,2,1,-1,1,Zonotrichia,GORRION,4,0,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,1,Larus,GAVIOTA,5,7,Marino,250000,Familiaridad,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,1,Columba,PALOMA,1,7,Terrestre,250000,Familiaridad,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,1,Pele,PELICANO,NA,NA,Marino,250000,Familiaridad,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,1,Phalacrocorax,NO,NA,NA,Marino,250000,Familiaridad,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,0,Turdus,COLIBRI,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,5,PlayaInt,3,2,0.25,0,1,Zonotrichia,GORRION,NA,NA,Terrestre,250000,Familiaridad,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,1,Columba,PALOMA,1,3,Terrestre,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,1,Phalacrocorax,NO,NA,NA,Marino,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,0,Turdus,COLIBRI,3,1,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,6,RocaNat,2,2,1,0,1,Zonotrichia,GORRION,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Comportamiento,1,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,1,Phalacrocorax,NO,4,5,Marino,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,0,Turdus,COLIBRI,NA,NA,Terrestre,250000,Comportamiento,Comportamiento,0,1
WL29081999,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,MUELLE BARON,Reside en la costa,0.14285714285714285,20,Masculino,1000000,4,2,0,ROCA INTERVENIDA,7,RocaInt,2,2,1,1,1,Zonotrichia,GORRION,5,2,Terrestre,250000,Comportamiento,Comportamiento,0,1
CA1661950,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,MUELLE BARON,Reside en la costa,1,69,Masculino,150000,1,4,0,ROCA INTERVENIDA,7,Verde,4,2,1,0,1,Larus,GAVIOTA,7,7,Marino,150000,Simbolismo,Comportamiento,1,1
CA1661950,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,MUELLE BARON,Reside en la costa,1,69,Masculino,150000,1,4,0,ROCA INTERVENIDA,7,Verde,4,2,1,0,1,Columba,PALOMA,7,7,Terrestre,150000,Simbolismo,Comportamiento,1,1
CA1661950,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,MUELLE BARON,Reside en la costa,1,69,Masculino,150000,1,4,0,ROCA INTERVENIDA,7,Verde,4,2,1,0,1,Pele,PELICANO,7,0,Marino,150000,Simbolismo,Comportamiento,1,1
